timestamp,type,total
2025-03-25 16:18:00+00:00,cash,4.99
2025-03-25 16:19:00+00:00,cash,1.99
2025-03-25 16:19:00+00:00,cash,4.99
2025-03-25 16:20:00+00:00,card,-4.99
2025-03-25 16:20:00+00:00,card,499.0
2025-03-25 16:20:00+00:00,card,-2.99
2025-03-25 16:21:00+00:00,cash,12.99
2025-03-25 16:21:00+00:00,cash,7.99
2025-03-25 16:21:00+00:00,cash,2.99
2025-03-25 16:21:00+00:00,card,2.99
2025-03-25 16:22:00+00:00,card,4.99
2025-03-25 16:22:00+00:00,cash,7.99
2025-03-25 16:23:00+00:00,card,7.99
2025-03-25 16:24:00+00:00,cash,4.99
2025-03-25 16:25:00+00:00,cash,12.99
2025-03-25 16:25:00+00:00,cash,4.99
2025-03-25 16:25:00+00:00,cash,7.99
2025-03-25 16:26:00+00:00,cash,4.99
2025-03-25 16:26:00+00:00,card,
2025-03-25 16:27:00+00:00,card,2.99
2025-03-25 16:28:00+00:00,card,4.99
2025-03-25 16:28:00+00:00,card,4.99
2025-03-25 16:28:00+00:00,card,7.99
2025-03-25 16:29:00+00:00,card,1.99
2025-03-25 16:30:00+00:00,card,7.99
2025-03-25 16:31:00+00:00,card,1.99
2025-03-25 16:32:00+00:00,cash,2.99
2025-03-25 16:32:00+00:00,card,7.99
2025-03-25 16:33:00+00:00,card,7.99
2025-03-25 16:34:00+00:00,cash,2.99
2025-03-25 16:34:00+00:00,card,4.99
2025-03-25 16:35:00+00:00,cash,4.99
2025-03-25 16:36:00+00:00,card,0.00
2025-03-25 16:36:00+00:00,cash,7.99
2025-03-25 16:36:00+00:00,card,7.99
2025-03-25 16:37:00+00:00,cash,12.99
2025-03-25 16:37:00+00:00,cash,4.99
2025-03-25 16:37:00+00:00,cash,7.99
2025-03-25 16:38:00+00:00,card,4.99
2025-03-25 16:38:00+00:00,card,799.0
2025-03-25 16:39:00+00:00,cash,4.99
2025-03-25 16:39:00+00:00,cash,
2025-03-25 16:40:00+00:00,cash,2.99
2025-03-25 16:40:00+00:00,card,499.0
2025-03-25 16:41:00+00:00,cash,4.99
2025-03-25 16:41:00+00:00,cash,7.99
2025-03-25 16:41:00+00:00,cash,7.99
2025-03-25 16:42:00+00:00,cash,1.99
2025-03-25 16:42:00+00:00,cash,7.99
2025-03-25 16:42:00+00:00,cash,0
2025-03-25 16:43:00+00:00,card,7.99
2025-03-25 16:44:00+00:00,card,7.99
2025-03-25 16:45:00+00:00,cash,7.99
2025-03-25 16:46:00+00:00,card,7.99
2025-03-25 16:46:00+00:00,cash,4.99
2025-03-25 16:47:00+00:00,cash,7.99
2025-03-25 16:47:00+00:00,card,12.99
2025-03-25 16:48:00+00:00,cash,2.99
2025-03-25 16:48:00+00:00,card,4.99
2025-03-25 16:49:00+00:00,card,12.99
2025-03-25 16:49:00+00:00,card,
2025-03-25 16:49:00+00:00,card,7.99
2025-03-25 16:49:00+00:00,cash,4.99
2025-03-25 16:49:00+00:00,cash,4.99
2025-03-25 16:49:00+00:00,card,499.0
2025-03-25 16:50:00+00:00,card,ERR
2025-03-25 16:50:00+00:00,cash,2.99
2025-03-25 16:51:00+00:00,cash,7.99
2025-03-25 16:51:00+00:00,card,7.99
2025-03-25 16:52:00+00:00,cash,12.99
2025-03-25 16:52:00+00:00,cash,4.99
2025-03-25 16:52:00+00:00,cash,7.99
2025-03-25 16:52:00+00:00,cash,4.99
2025-03-25 16:52:00+00:00,card,7.99
2025-03-25 16:52:00+00:00,cash,7.99
2025-03-25 16:52:00+00:00,cash,499.0
2025-03-25 16:53:00+00:00,card,0
2025-03-25 16:54:00+00:00,cash,4.99
2025-03-25 16:55:00+00:00,card,2.99
2025-03-25 16:56:00+00:00,cash,7.99
2025-03-25 16:57:00+00:00,card,2.99
2025-03-25 16:58:00+00:00,cash,
2025-03-25 16:58:00+00:00,card,-12.99
2025-03-25 16:59:00+00:00,cash,
2025-03-25 16:59:00+00:00,card,1.99
2025-03-25 16:59:00+00:00,card,12.99
