timestamp,type,total
2025-03-26 11:28:00+00:00,cash,2.99
2025-03-26 11:28:00+00:00,cash,7.99
2025-03-26 11:28:00+00:00,card,4.99
2025-03-26 11:28:00+00:00,cash,7.99
2025-03-26 11:28:00+00:00,cash,4.99
2025-03-26 11:28:00+00:00,card,7.99
2025-03-26 11:28:00+00:00,card,2.99
2025-03-26 11:29:00+00:00,cash,7.99
2025-03-26 11:29:00+00:00,card,4.99
2025-03-26 11:30:00+00:00,card,2.99
2025-03-26 11:30:00+00:00,card,4.99
2025-03-26 11:31:00+00:00,card,4.99
2025-03-26 11:32:00+00:00,card,4.99
2025-03-26 11:33:00+00:00,cash,4.99
2025-03-26 11:34:00+00:00,cash,4.99
2025-03-26 11:35:00+00:00,card,4.99
2025-03-26 11:35:00+00:00,card,4.99
2025-03-26 11:36:00+00:00,card,7.99
2025-03-26 11:37:00+00:00,card,1.99
2025-03-26 11:37:00+00:00,card,4.99
2025-03-26 11:38:00+00:00,cash,4.99
2025-03-26 11:39:00+00:00,cash,-7.99
2025-03-26 11:39:00+00:00,card,0
2025-03-26 11:40:00+00:00,card,12.99
2025-03-26 11:40:00+00:00,card,-4.99
2025-03-26 11:41:00+00:00,card,7.99
2025-03-26 11:41:00+00:00,card,4.99
2025-03-26 11:42:00+00:00,cash,7.99
2025-03-26 11:43:00+00:00,card,2.99
2025-03-26 11:43:00+00:00,card,4.99
2025-03-26 11:44:00+00:00,cash,1.99
2025-03-26 11:44:00+00:00,card,2.99
2025-03-26 11:45:00+00:00,card,7.99
2025-03-26 11:46:00+00:00,cash,7.99
2025-03-26 11:46:00+00:00,card,7.99
2025-03-26 11:47:00+00:00,card,1.99
2025-03-26 11:47:00+00:00,cash,12.99
2025-03-26 11:47:00+00:00,cash,2.99
2025-03-26 11:48:00+00:00,card,2.99
2025-03-26 11:49:00+00:00,cash,7.99
2025-03-26 11:49:00+00:00,cash,12.99
2025-03-26 11:49:00+00:00,card,1.99
2025-03-26 11:50:00+00:00,cash,1.99
2025-03-26 11:50:00+00:00,cash,7.99
2025-03-26 11:50:00+00:00,card,7.99
2025-03-26 11:50:00+00:00,cash,-4.99
2025-03-26 11:51:00+00:00,card,7.99
2025-03-26 11:51:00+00:00,card,12.99
2025-03-26 11:52:00+00:00,card,NULL
2025-03-26 11:52:00+00:00,card,4.99
2025-03-26 11:53:00+00:00,cash,
2025-03-26 11:54:00+00:00,cash,4.99
2025-03-26 11:55:00+00:00,cash,4.99
2025-03-26 11:55:00+00:00,cash,7.99
2025-03-26 11:55:00+00:00,card,0
2025-03-26 11:55:00+00:00,card,7.99
2025-03-26 11:55:00+00:00,card,7.99
2025-03-26 11:55:00+00:00,card,12.99
2025-03-26 11:56:00+00:00,card,4.99
2025-03-26 11:57:00+00:00,card,4.99
2025-03-26 11:58:00+00:00,card,12.99
2025-03-26 11:59:00+00:00,cash,1.99
2025-03-26 11:59:00+00:00,cash,
2025-03-26 11:59:00+00:00,cash,4.99
2025-03-26 11:59:00+00:00,card,7.99
2025-03-26 11:59:00+00:00,cash,4.99
