timestamp,type,total,truck_id
2025-03-24 14:35:00,cash,5.0,5
2025-03-24 14:35:00,card,5.0,5
2025-03-24 14:35:00,cash,5.0,5
2025-03-24 14:35:00,card,5.0,5
2025-03-24 14:36:00,cash,5.0,5
2025-03-24 14:37:00,cash,5.0,5
2025-03-24 14:38:00,card,5.0,5
2025-03-24 14:39:00,cash,5.0,5
2025-03-24 14:39:00,cash,5.0,5
2025-03-24 14:39:00,cash,5.0,5
2025-03-24 14:39:00,card,5.0,5
2025-03-24 14:39:00,card,5.0,5
2025-03-24 14:41:00,card,5.0,5
2025-03-24 14:41:00,cash,9.9,5
2025-03-24 14:41:00,cash,5.0,5
2025-03-24 14:42:00,cash,5.0,5
2025-03-24 14:43:00,card,5.0,5
2025-03-24 14:44:00,card,5.0,5
2025-03-24 14:45:00,card,5.0,5
2025-03-24 14:45:00,cash,5.0,5
2025-03-24 14:45:00,cash,5.0,5
2025-03-24 14:46:00,cash,5.0,5
2025-03-24 14:46:00,card,5.0,5
2025-03-24 14:46:00,card,5.0,5
2025-03-24 14:46:00,card,5.0,5
2025-03-24 14:48:00,cash,5.0,5
2025-03-24 14:49:00,cash,5.0,5
2025-03-24 14:50:00,cash,5.0,5
2025-03-24 14:51:00,card,5.0,5
2025-03-24 14:52:00,cash,5.0,5
2025-03-24 14:53:00,cash,5.0,5
2025-03-24 14:53:00,cash,9.0,5
2025-03-24 14:54:00,cash,5.0,5
2025-03-24 14:54:00,card,5.0,5
2025-03-24 14:54:00,cash,8.3,5
2025-03-24 14:55:00,cash,5.0,5
2025-03-24 14:56:00,cash,5.0,5
2025-03-24 14:57:00,card,5.0,5
2025-03-24 14:58:00,cash,5.0,5
2025-03-24 14:59:00,cash,5.0,5
2025-03-24 12:02:00,cash,7.0,1
2025-03-24 12:05:00,cash,7.0,1
2025-03-24 12:05:00,card,7.0,1
2025-03-24 12:07:00,cash,7.0,1
2025-03-24 12:09:00,cash,7.0,1
2025-03-24 12:09:00,card,8.5,1
2025-03-24 12:11:00,card,10.6,1
2025-03-24 12:11:00,card,7.0,1
2025-03-24 12:12:00,cash,7.0,1
2025-03-24 12:16:00,cash,8.9,1
2025-03-24 12:18:00,cash,7.0,1
2025-03-24 12:22:00,cash,7.0,1
2025-03-24 12:24:00,cash,10.0,1
2025-03-24 12:26:00,cash,7.0,1
2025-03-24 12:27:00,card,7.0,1
2025-03-24 12:28:00,card,8.5,1
2025-03-24 12:32:00,card,7.0,1
2025-03-24 12:34:00,cash,7.0,1
2025-03-24 12:36:00,card,7.0,1
2025-03-24 12:36:00,card,7.0,1
2025-03-24 12:38:00,card,7.0,1
2025-03-24 12:40:00,card,7.0,1
2025-03-24 12:41:00,cash,7.0,1
2025-03-24 12:41:00,card,7.0,1
2025-03-24 12:43:00,cash,7.0,1
2025-03-24 12:44:00,cash,8.1,1
2025-03-24 12:46:00,cash,7.0,1
2025-03-24 12:46:00,card,8.8,1
2025-03-24 12:48:00,card,7.0,1
2025-03-24 12:50:00,cash,7.0,1
2025-03-24 12:52:00,card,7.0,1
2025-03-24 12:52:00,cash,7.0,1
2025-03-24 12:52:00,cash,8.1,1
2025-03-24 12:53:00,card,7.0,1
2025-03-24 12:57:00,cash,7.0,1
2025-03-24 12:58:00,cash,7.0,1
2025-03-24 12:59:00,cash,7.0,1
2025-03-24 13:01:00,cash,7.0,1
2025-03-24 13:01:00,cash,7.0,1
2025-03-24 13:01:00,card,7.0,1
2025-03-24 13:03:00,card,7.0,1
2025-03-24 13:03:00,card,7.0,1
2025-03-24 13:03:00,cash,7.0,1
2025-03-24 13:04:00,cash,7.0,1
2025-03-24 13:05:00,card,7.0,1
2025-03-24 13:05:00,cash,7.0,1
2025-03-24 13:06:00,card,10.6,1
2025-03-24 13:06:00,cash,7.0,1
2025-03-24 13:07:00,card,7.0,1
2025-03-24 13:08:00,card,7.0,1
2025-03-24 13:09:00,card,7.0,1
2025-03-24 13:09:00,card,7.0,1
2025-03-24 13:10:00,cash,7.0,1
2025-03-24 13:11:00,card,7.0,1
2025-03-24 13:12:00,cash,7.0,1
2025-03-24 13:13:00,cash,7.0,1
2025-03-24 13:13:00,card,8.3,1
2025-03-24 13:14:00,cash,7.0,1
2025-03-24 13:15:00,card,8.6,1
2025-03-24 13:15:00,cash,7.0,1
2025-03-24 13:16:00,card,7.0,1
2025-03-24 13:16:00,card,7.0,1
2025-03-24 13:16:00,card,7.0,1
2025-03-24 13:17:00,card,9.9,1
2025-03-24 13:17:00,cash,7.0,1
2025-03-24 13:18:00,card,7.0,1
2025-03-24 13:20:00,card,7.0,1
2025-03-24 13:20:00,cash,9.7,1
2025-03-24 13:20:00,card,7.0,1
2025-03-24 13:21:00,card,7.0,1
2025-03-24 13:21:00,cash,7.0,1
2025-03-24 13:22:00,card,9.5,1
2025-03-24 13:22:00,card,8.9,1
2025-03-24 13:22:00,cash,7.0,1
2025-03-24 13:22:00,card,7.0,1
2025-03-24 13:23:00,card,7.0,1
2025-03-24 13:24:00,cash,8.3,1
2025-03-24 13:24:00,cash,9.8,1
2025-03-24 13:26:00,cash,7.0,1
2025-03-24 13:26:00,card,7.0,1
2025-03-24 13:27:00,card,10.6,1
2025-03-24 13:27:00,cash,7.0,1
2025-03-24 13:27:00,card,10.5,1
2025-03-24 13:27:00,cash,7.0,1
2025-03-24 13:28:00,cash,7.0,1
2025-03-24 13:29:00,card,7.0,1
2025-03-24 13:29:00,card,7.0,1
2025-03-24 13:31:00,card,7.0,1
2025-03-24 13:32:00,card,7.0,1
2025-03-24 13:32:00,cash,7.0,1
2025-03-24 13:32:00,card,7.0,1
2025-03-24 13:33:00,card,10.5,1
2025-03-24 13:33:00,card,7.0,1
2025-03-24 13:35:00,cash,7.0,1
2025-03-24 13:36:00,card,8.0,1
2025-03-24 13:37:00,cash,9.2,1
2025-03-24 13:38:00,cash,7.0,1
2025-03-24 13:39:00,cash,9.2,1
2025-03-24 13:39:00,cash,9.0,1
2025-03-24 13:40:00,cash,10.8,1
2025-03-24 13:40:00,card,7.0,1
2025-03-24 13:40:00,card,7.0,1
2025-03-24 13:40:00,cash,7.0,1
2025-03-24 13:40:00,card,8.2,1
2025-03-24 13:40:00,cash,7.0,1
2025-03-24 13:41:00,card,7.0,1
2025-03-24 13:41:00,cash,7.0,1
2025-03-24 13:42:00,card,9.4,1
2025-03-24 13:43:00,cash,7.0,1
2025-03-24 13:44:00,card,8.6,1
2025-03-24 13:46:00,cash,7.0,1
2025-03-24 13:46:00,cash,7.0,1
2025-03-24 13:46:00,cash,7.0,1
2025-03-24 13:46:00,card,7.0,1
2025-03-24 13:47:00,card,7.0,1
2025-03-24 13:47:00,card,10.0,1
2025-03-24 13:47:00,cash,9.3,1
2025-03-24 13:49:00,cash,9.6,1
2025-03-24 13:49:00,card,10.4,1
2025-03-24 13:49:00,cash,7.0,1
2025-03-24 13:49:00,cash,7.0,1
2025-03-24 13:50:00,card,7.0,1
2025-03-24 13:50:00,card,7.0,1
2025-03-24 13:50:00,card,7.0,1
2025-03-24 13:51:00,card,7.0,1
2025-03-24 13:51:00,cash,10.4,1
2025-03-24 13:52:00,cash,10.5,1
2025-03-24 13:52:00,cash,7.0,1
2025-03-24 13:52:00,card,7.0,1
2025-03-24 13:52:00,cash,8.7,1
2025-03-24 13:53:00,card,7.0,1
2025-03-24 13:56:00,cash,8.5,1
2025-03-24 13:56:00,card,7.0,1
2025-03-24 13:57:00,cash,10.3,1
2025-03-24 13:58:00,card,7.0,1
2025-03-24 13:59:00,cash,10.8,1
2025-03-24 13:59:00,cash,7.0,1
2025-03-24 13:59:00,card,7.0,1
2025-03-24 14:00:00,card,7.0,1
2025-03-24 14:01:00,card,7.0,1
2025-03-24 14:02:00,cash,7.0,1
2025-03-24 14:03:00,card,7.0,1
2025-03-24 14:04:00,cash,7.0,1
2025-03-24 14:05:00,card,7.0,1
2025-03-24 14:05:00,card,10.6,1
2025-03-24 14:06:00,cash,9.0,1
2025-03-24 14:07:00,card,7.0,1
2025-03-24 14:07:00,card,7.0,1
2025-03-24 14:07:00,card,7.0,1
2025-03-24 14:07:00,cash,7.0,1
2025-03-24 14:08:00,card,10.2,1
2025-03-24 14:08:00,card,7.0,1
2025-03-24 14:08:00,cash,7.0,1
2025-03-24 14:09:00,cash,10.7,1
2025-03-24 14:09:00,cash,7.0,1
2025-03-24 14:10:00,card,7.0,1
2025-03-24 14:10:00,cash,7.0,1
2025-03-24 14:10:00,cash,7.0,1
2025-03-24 14:12:00,card,9.6,1
2025-03-24 14:12:00,cash,7.0,1
2025-03-24 14:13:00,card,8.1,1
2025-03-24 14:13:00,card,7.0,1
2025-03-24 14:14:00,cash,8.1,1
2025-03-24 14:14:00,cash,7.0,1
2025-03-24 14:14:00,cash,9.8,1
2025-03-24 14:15:00,cash,7.0,1
2025-03-24 14:16:00,card,7.0,1
2025-03-24 14:16:00,cash,7.0,1
2025-03-24 14:17:00,card,7.0,1
2025-03-24 14:17:00,cash,10.8,1
2025-03-24 14:17:00,cash,7.0,1
2025-03-24 14:18:00,card,10.8,1
2025-03-24 14:18:00,cash,7.0,1
2025-03-24 14:19:00,card,7.0,1
2025-03-24 14:19:00,cash,7.0,1
2025-03-24 14:19:00,card,10.8,1
2025-03-24 14:20:00,cash,7.0,1
2025-03-24 14:21:00,card,7.0,1
2025-03-24 14:21:00,card,8.2,1
2025-03-24 14:21:00,cash,7.0,1
2025-03-24 14:21:00,cash,7.0,1
2025-03-24 14:21:00,cash,7.0,1
2025-03-24 14:21:00,cash,10.3,1
2025-03-24 14:22:00,card,9.1,1
2025-03-24 14:22:00,card,7.0,1
2025-03-24 14:24:00,card,7.0,1
2025-03-24 14:25:00,card,10.7,1
2025-03-24 14:26:00,cash,7.0,1
2025-03-24 14:26:00,card,7.0,1
2025-03-24 14:27:00,card,7.0,1
2025-03-24 14:28:00,cash,9.7,1
2025-03-24 14:28:00,card,7.0,1
2025-03-24 14:28:00,cash,7.0,1
2025-03-24 14:28:00,cash,8.2,1
2025-03-24 14:29:00,card,7.0,1
2025-03-24 14:30:00,cash,7.0,1
2025-03-24 14:30:00,cash,7.0,1
2025-03-24 14:31:00,cash,7.0,1
2025-03-24 14:31:00,cash,7.0,1
2025-03-24 14:32:00,card,9.0,1
2025-03-24 14:33:00,card,7.0,1
2025-03-24 14:35:00,card,9.6,1
2025-03-24 14:37:00,card,7.0,1
2025-03-24 14:37:00,cash,10.9,1
2025-03-24 14:38:00,cash,7.0,1
2025-03-24 14:40:00,cash,8.6,1
2025-03-24 14:41:00,cash,10.6,1
2025-03-24 14:41:00,cash,7.0,1
2025-03-24 14:41:00,cash,10.7,1
2025-03-24 14:42:00,card,10.7,1
2025-03-24 14:42:00,card,11.0,1
2025-03-24 14:44:00,card,10.6,1
2025-03-24 14:45:00,card,7.0,1
2025-03-24 14:46:00,card,7.0,1
2025-03-24 14:47:00,cash,7.0,1
2025-03-24 14:47:00,cash,9.2,1
2025-03-24 14:47:00,card,7.0,1
2025-03-24 14:47:00,cash,7.0,1
2025-03-24 14:48:00,cash,7.0,1
2025-03-24 14:49:00,cash,7.0,1
2025-03-24 14:51:00,card,7.0,1
2025-03-24 14:52:00,cash,7.0,1
2025-03-24 14:53:00,cash,7.0,1
2025-03-24 14:53:00,card,7.0,1
2025-03-24 14:54:00,card,7.0,1
2025-03-24 14:54:00,cash,9.4,1
2025-03-24 14:56:00,card,7.0,1
2025-03-24 14:57:00,card,7.0,1
2025-03-24 14:57:00,cash,7.0,1
2025-03-24 14:57:00,card,7.0,1
2025-03-24 14:58:00,cash,10.3,1
2025-03-24 14:59:00,card,7.0,1
2025-03-24 12:00:00,card,7.99,3
2025-03-24 12:01:00,card,7.99,3
2025-03-24 12:01:00,cash,4.99,3
2025-03-24 12:02:00,card,7.99,3
2025-03-24 12:05:00,cash,2.99,3
2025-03-24 12:07:00,cash,7.99,3
2025-03-24 12:08:00,cash,7.99,3
2025-03-24 12:09:00,card,12.99,3
2025-03-24 12:09:00,card,2.99,3
2025-03-24 12:11:00,cash,7.99,3
2025-03-24 12:11:00,cash,4.99,3
2025-03-24 12:13:00,cash,2.99,3
2025-03-24 12:15:00,cash,4.99,3
2025-03-24 12:15:00,cash,4.99,3
2025-03-24 12:15:00,card,4.99,3
2025-03-24 12:17:00,card,1.99,3
2025-03-24 12:17:00,card,7.99,3
2025-03-24 12:20:00,cash,7.99,3
2025-03-24 12:21:00,cash,1.99,3
2025-03-24 12:21:00,cash,4.99,3
2025-03-24 12:24:00,card,12.99,3
2025-03-24 12:26:00,card,4.99,3
2025-03-24 12:28:00,cash,12.99,3
2025-03-24 12:28:00,cash,1.99,3
2025-03-24 12:30:00,card,4.99,3
2025-03-24 12:30:00,cash,7.99,3
2025-03-24 12:31:00,cash,1.99,3
2025-03-24 12:31:00,cash,7.99,3
2025-03-24 12:33:00,card,12.99,3
2025-03-24 12:35:00,cash,2.99,3
2025-03-24 12:36:00,card,7.99,3
2025-03-24 12:37:00,cash,2.99,3
2025-03-24 12:39:00,cash,4.99,3
2025-03-24 12:41:00,cash,4.99,3
2025-03-24 12:43:00,cash,4.99,3
2025-03-24 12:46:00,cash,1.99,3
2025-03-24 12:46:00,card,2.99,3
2025-03-24 12:47:00,card,12.99,3
2025-03-24 12:47:00,card,7.99,3
2025-03-24 12:49:00,cash,12.99,3
2025-03-24 12:49:00,card,4.99,3
2025-03-24 12:49:00,cash,4.99,3
2025-03-24 12:50:00,card,7.99,3
2025-03-24 12:51:00,cash,4.99,3
2025-03-24 12:52:00,cash,7.99,3
2025-03-24 12:54:00,cash,12.99,3
2025-03-24 12:55:00,cash,2.99,3
2025-03-24 12:56:00,card,7.99,3
2025-03-24 12:56:00,cash,4.99,3
2025-03-24 12:57:00,card,7.99,3
2025-03-24 12:59:00,cash,7.99,3
2025-03-24 12:59:00,cash,2.99,3
2025-03-24 13:01:00,card,7.99,3
2025-03-24 13:04:00,cash,7.99,3
2025-03-24 13:05:00,cash,4.99,3
2025-03-24 13:11:00,card,4.99,3
2025-03-24 13:12:00,card,2.99,3
2025-03-24 13:13:00,card,2.99,3
2025-03-24 13:17:00,cash,7.99,3
2025-03-24 13:20:00,card,4.99,3
2025-03-24 13:26:00,cash,12.99,3
2025-03-24 13:30:00,cash,4.99,3
2025-03-24 13:33:00,card,2.99,3
2025-03-24 13:34:00,card,4.99,3
2025-03-24 13:40:00,cash,2.99,3
2025-03-24 13:43:00,cash,7.99,3
2025-03-24 13:46:00,cash,7.99,3
2025-03-24 13:48:00,cash,7.99,3
2025-03-24 13:50:00,card,12.99,3
2025-03-24 13:53:00,cash,7.99,3
2025-03-24 13:57:00,cash,4.99,3
2025-03-24 14:01:00,cash,1.99,3
2025-03-24 14:07:00,cash,7.99,3
2025-03-24 14:15:00,card,2.99,3
2025-03-24 14:23:00,card,12.99,3
2025-03-24 14:28:00,cash,7.99,3
2025-03-24 14:34:00,card,4.99,3
2025-03-24 14:40:00,cash,4.99,3
2025-03-24 14:45:00,card,1.99,3
2025-03-24 14:51:00,cash,12.99,3
2025-03-24 14:55:00,card,4.99,3
2025-03-24 12:00:00,cash,5.99,6
2025-03-24 12:02:00,cash,5.99,6
2025-03-24 12:02:00,cash,6.99,6
2025-03-24 12:05:00,cash,6.99,6
2025-03-24 12:08:00,cash,5.99,6
2025-03-24 12:11:00,cash,5.99,6
2025-03-24 12:12:00,cash,4.99,6
2025-03-24 12:12:00,cash,5.99,6
2025-03-24 12:12:00,cash,4.99,6
2025-03-24 12:14:00,cash,6.99,6
2025-03-24 12:16:00,cash,5.99,6
2025-03-24 12:19:00,cash,4.99,6
2025-03-24 12:22:00,cash,5.99,6
2025-03-24 12:24:00,cash,5.99,6
2025-03-24 12:27:00,cash,5.99,6
2025-03-24 12:28:00,cash,5.99,6
2025-03-24 12:28:00,cash,5.99,6
2025-03-24 12:32:00,cash,5.99,6
2025-03-24 12:34:00,cash,5.99,6
2025-03-24 12:35:00,cash,6.99,6
2025-03-24 12:37:00,cash,4.99,6
2025-03-24 12:38:00,cash,6.99,6
2025-03-24 12:38:00,cash,4.99,6
2025-03-24 12:38:00,cash,6.99,6
2025-03-24 12:40:00,cash,4.99,6
2025-03-24 12:43:00,cash,6.99,6
2025-03-24 12:43:00,cash,6.99,6
2025-03-24 12:44:00,cash,5.99,6
2025-03-24 12:47:00,cash,5.99,6
2025-03-24 12:49:00,cash,4.99,6
2025-03-24 12:50:00,cash,5.99,6
2025-03-24 12:53:00,cash,5.99,6
2025-03-24 12:53:00,cash,4.99,6
2025-03-24 12:53:00,cash,6.99,6
2025-03-24 12:53:00,cash,5.99,6
2025-03-24 12:54:00,cash,4.99,6
2025-03-24 12:56:00,cash,5.99,6
2025-03-24 12:58:00,cash,4.99,6
2025-03-24 12:59:00,cash,5.99,6
2025-03-24 12:59:00,cash,4.99,6
2025-03-24 13:02:00,cash,6.99,6
2025-03-24 13:02:00,cash,5.99,6
2025-03-24 13:03:00,cash,5.99,6
2025-03-24 13:06:00,cash,5.99,6
2025-03-24 13:07:00,cash,5.99,6
2025-03-24 13:10:00,cash,4.99,6
2025-03-24 13:11:00,cash,5.99,6
2025-03-24 13:12:00,cash,6.99,6
2025-03-24 13:13:00,cash,5.99,6
2025-03-24 13:15:00,cash,4.99,6
2025-03-24 13:16:00,cash,5.99,6
2025-03-24 13:16:00,cash,4.99,6
2025-03-24 13:18:00,cash,6.99,6
2025-03-24 13:19:00,cash,5.99,6
2025-03-24 13:19:00,cash,4.99,6
2025-03-24 13:21:00,cash,5.99,6
2025-03-24 13:21:00,cash,4.99,6
2025-03-24 13:22:00,cash,5.99,6
2025-03-24 13:24:00,cash,5.99,6
2025-03-24 13:25:00,cash,4.99,6
2025-03-24 13:25:00,cash,4.99,6
2025-03-24 13:27:00,cash,5.99,6
2025-03-24 13:27:00,cash,4.99,6
2025-03-24 13:27:00,cash,5.99,6
2025-03-24 13:28:00,cash,5.99,6
2025-03-24 13:29:00,cash,4.99,6
2025-03-24 13:29:00,cash,5.99,6
2025-03-24 13:31:00,cash,6.99,6
2025-03-24 13:33:00,cash,4.99,6
2025-03-24 13:33:00,cash,4.99,6
2025-03-24 13:33:00,cash,4.99,6
2025-03-24 13:34:00,cash,4.99,6
2025-03-24 13:35:00,cash,5.99,6
2025-03-24 13:35:00,cash,5.99,6
2025-03-24 13:35:00,cash,4.99,6
2025-03-24 13:35:00,cash,6.99,6
2025-03-24 13:36:00,cash,4.99,6
2025-03-24 13:36:00,cash,5.99,6
2025-03-24 13:38:00,cash,6.99,6
2025-03-24 13:39:00,cash,5.99,6
2025-03-24 13:40:00,cash,5.99,6
2025-03-24 13:40:00,cash,4.99,6
2025-03-24 13:41:00,cash,5.99,6
2025-03-24 13:42:00,cash,5.99,6
2025-03-24 13:44:00,cash,4.99,6
2025-03-24 13:44:00,cash,5.99,6
2025-03-24 13:44:00,cash,4.99,6
2025-03-24 13:44:00,cash,5.99,6
2025-03-24 13:45:00,cash,5.99,6
2025-03-24 13:47:00,cash,4.99,6
2025-03-24 13:48:00,cash,5.99,6
2025-03-24 13:49:00,cash,5.99,6
2025-03-24 13:50:00,cash,4.99,6
2025-03-24 13:52:00,cash,4.99,6
2025-03-24 13:52:00,cash,5.99,6
2025-03-24 13:53:00,cash,4.99,6
2025-03-24 13:54:00,cash,5.99,6
2025-03-24 13:55:00,cash,6.99,6
2025-03-24 13:55:00,cash,5.99,6
2025-03-24 13:55:00,cash,5.99,6
2025-03-24 13:56:00,cash,6.99,6
2025-03-24 13:56:00,cash,5.99,6
2025-03-24 13:56:00,cash,5.99,6
2025-03-24 13:57:00,cash,5.99,6
2025-03-24 13:57:00,cash,5.99,6
2025-03-24 13:57:00,cash,4.99,6
2025-03-24 13:58:00,cash,5.99,6
2025-03-24 13:59:00,cash,4.99,6
2025-03-24 14:03:00,cash,4.99,6
2025-03-24 14:04:00,cash,5.99,6
2025-03-24 14:06:00,cash,6.99,6
2025-03-24 14:07:00,cash,4.99,6
2025-03-24 14:09:00,cash,5.99,6
2025-03-24 14:11:00,cash,4.99,6
2025-03-24 14:18:00,cash,5.99,6
2025-03-24 14:22:00,cash,5.99,6
2025-03-24 14:23:00,cash,5.99,6
2025-03-24 14:24:00,cash,4.99,6
2025-03-24 14:27:00,cash,4.99,6
2025-03-24 14:30:00,cash,5.99,6
2025-03-24 14:36:00,cash,6.99,6
2025-03-24 14:37:00,cash,5.99,6
2025-03-24 14:39:00,cash,5.99,6
2025-03-24 14:42:00,cash,5.99,6
2025-03-24 14:43:00,cash,4.99,6
2025-03-24 14:50:00,cash,6.99,6
2025-03-24 14:53:00,cash,4.99,6
2025-03-24 14:54:00,cash,6.99,6
2025-03-24 14:55:00,cash,5.99,6
2025-03-24 14:58:00,cash,5.99,6
2025-03-24 12:16:00,card,0.99,4
2025-03-24 12:41:00,card,0.99,4
2025-03-24 12:50:00,card,0.99,4
2025-03-24 13:08:00,card,0.99,4
2025-03-24 13:11:00,card,3.99,4
2025-03-24 13:32:00,card,0.99,4
2025-03-24 13:49:00,card,0.99,4
2025-03-24 13:59:00,card,0.99,4
2025-03-24 14:02:00,card,0.99,4
2025-03-24 14:16:00,card,0.99,4
2025-03-24 14:31:00,card,3.99,4
2025-03-24 14:00:00,card,7.0,2
2025-03-24 14:01:00,cash,8.7,2
2025-03-24 14:01:00,card,7.0,2
2025-03-24 14:02:00,cash,8.7,2
2025-03-24 14:03:00,cash,8.0,2
2025-03-24 14:05:00,card,8.3,2
2025-03-24 14:05:00,card,8.1,2
2025-03-24 14:06:00,card,8.6,2
2025-03-24 14:06:00,cash,8.6,2
2025-03-24 14:07:00,card,7.0,2
2025-03-24 14:07:00,card,8.8,2
2025-03-24 14:08:00,card,7.0,2
2025-03-24 14:08:00,cash,8.7,2
2025-03-24 14:09:00,cash,7.0,2
2025-03-24 14:10:00,cash,8.0,2
2025-03-24 14:11:00,cash,8.9,2
2025-03-24 14:11:00,card,8.5,2
2025-03-24 14:12:00,cash,7.0,2
2025-03-24 14:13:00,card,7.0,2
2025-03-24 14:15:00,cash,8.3,2
2025-03-24 14:16:00,cash,8.1,2
2025-03-24 14:17:00,card,7.0,2
2025-03-24 14:18:00,card,8.8,2
2025-03-24 14:19:00,cash,8.3,2
2025-03-24 14:20:00,cash,8.3,2
2025-03-24 14:21:00,cash,8.9,2
2025-03-24 14:21:00,cash,8.8,2
2025-03-24 14:21:00,card,8.4,2
2025-03-24 14:21:00,cash,8.1,2
2025-03-24 14:22:00,card,7.0,2
2025-03-24 14:23:00,cash,7.0,2
2025-03-24 14:24:00,card,7.0,2
2025-03-24 14:25:00,card,7.0,2
2025-03-24 14:25:00,card,8.7,2
2025-03-24 14:25:00,cash,8.3,2
2025-03-24 14:26:00,cash,8.7,2
2025-03-24 14:27:00,cash,9.0,2
2025-03-24 14:28:00,cash,8.8,2
2025-03-24 14:28:00,card,7.0,2
2025-03-24 14:29:00,cash,8.1,2
2025-03-24 14:30:00,cash,8.4,2
2025-03-24 14:30:00,cash,8.5,2
2025-03-24 14:31:00,cash,7.0,2
2025-03-24 14:31:00,cash,8.6,2
2025-03-24 14:31:00,cash,7.0,2
2025-03-24 14:31:00,card,8.8,2
2025-03-24 14:31:00,cash,8.7,2
2025-03-24 14:31:00,card,7.0,2
2025-03-24 14:31:00,cash,7.0,2
2025-03-24 14:32:00,card,8.8,2
2025-03-24 14:32:00,cash,7.0,2
2025-03-24 14:32:00,cash,8.6,2
2025-03-24 14:33:00,cash,7.0,2
2025-03-24 14:33:00,card,8.9,2
2025-03-24 14:33:00,card,7.0,2
2025-03-24 14:33:00,cash,8.9,2
2025-03-24 14:33:00,cash,8.0,2
2025-03-24 14:35:00,cash,7.0,2
2025-03-24 14:35:00,card,7.0,2
2025-03-24 14:36:00,card,8.8,2
2025-03-24 14:36:00,card,8.6,2
2025-03-24 14:36:00,card,8.1,2
2025-03-24 14:37:00,card,8.1,2
2025-03-24 14:38:00,card,7.0,2
2025-03-24 14:39:00,cash,8.2,2
2025-03-24 14:40:00,card,7.0,2
2025-03-24 14:40:00,card,7.0,2
2025-03-24 14:41:00,card,8.6,2
2025-03-24 14:42:00,cash,7.0,2
2025-03-24 14:42:00,cash,8.9,2
