timestamp,type,total
2025-03-24 13:46:00+00:00,cash,7
2025-03-24 13:46:00+00:00,card,7
2025-03-24 13:47:00+00:00,card,7
2025-03-24 13:47:00+00:00,card,10.0
2025-03-24 13:47:00+00:00,cash,9.3
2025-03-24 13:48:00+00:00,card,-7
2025-03-24 13:49:00+00:00,cash,9.6
2025-03-24 13:49:00+00:00,card,10.4
2025-03-24 13:49:00+00:00,cash,7
2025-03-24 13:49:00+00:00,cash,7
2025-03-24 13:50:00+00:00,card,7
2025-03-24 13:50:00+00:00,card,7
2025-03-24 13:50:00+00:00,card,7
2025-03-24 13:51:00+00:00,card,7
2025-03-24 13:51:00+00:00,cash,10.4
2025-03-24 13:52:00+00:00,cash,10.5
2025-03-24 13:52:00+00:00,cash,7
2025-03-24 13:52:00+00:00,card,7
2025-03-24 13:52:00+00:00,cash,8.7
2025-03-24 13:53:00+00:00,card,7
2025-03-24 13:54:00+00:00,cash,-9.3
2025-03-24 13:55:00+00:00,cash,-7
2025-03-24 13:56:00+00:00,cash,8.5
2025-03-24 13:56:00+00:00,card,7
2025-03-24 13:57:00+00:00,cash,10.3
2025-03-24 13:58:00+00:00,card,7
2025-03-24 13:59:00+00:00,cash,10.8
2025-03-24 13:59:00+00:00,cash,-7
2025-03-24 13:59:00+00:00,cash,7
2025-03-24 13:59:00+00:00,card,7
2025-03-24 14:00:00+00:00,card,7
2025-03-24 14:01:00+00:00,card,7
2025-03-24 14:02:00+00:00,cash,7
2025-03-24 14:03:00+00:00,card,7
2025-03-24 14:04:00+00:00,cash,7
2025-03-24 14:05:00+00:00,card,7
2025-03-24 14:05:00+00:00,card,10.6
2025-03-24 14:06:00+00:00,cash,-7
2025-03-24 14:06:00+00:00,cash,9.0
2025-03-24 14:07:00+00:00,card,7
2025-03-24 14:07:00+00:00,card,7
2025-03-24 14:07:00+00:00,card,7
2025-03-24 14:07:00+00:00,cash,7
2025-03-24 14:08:00+00:00,card,10.2
2025-03-24 14:08:00+00:00,card,0.00
2025-03-24 14:08:00+00:00,card,7
2025-03-24 14:08:00+00:00,cash,7
2025-03-24 14:09:00+00:00,cash,10.7
2025-03-24 14:09:00+00:00,card,blank
2025-03-24 14:09:00+00:00,cash,7
2025-03-24 14:10:00+00:00,card,7
2025-03-24 14:10:00+00:00,cash,7
2025-03-24 14:10:00+00:00,cash,7
2025-03-24 14:11:00+00:00,card,0
2025-03-24 14:12:00+00:00,card,9.6
2025-03-24 14:12:00+00:00,cash,7
2025-03-24 14:13:00+00:00,card,8.1
2025-03-24 14:13:00+00:00,card,7
2025-03-24 14:14:00+00:00,cash,8.1
2025-03-24 14:14:00+00:00,cash,7
2025-03-24 14:14:00+00:00,cash,910.0
2025-03-24 14:14:00+00:00,cash,910.0
2025-03-24 14:14:00+00:00,cash,9.8
2025-03-24 14:15:00+00:00,cash,7
2025-03-24 14:16:00+00:00,card,7
2025-03-24 14:16:00+00:00,cash,7
2025-03-24 14:16:00+00:00,card,700
2025-03-24 14:17:00+00:00,card,7
2025-03-24 14:17:00+00:00,cash,10.8
2025-03-24 14:17:00+00:00,cash,7
2025-03-24 14:18:00+00:00,card,10.8
2025-03-24 14:18:00+00:00,cash,7
2025-03-24 14:19:00+00:00,card,7
2025-03-24 14:19:00+00:00,cash,7
2025-03-24 14:19:00+00:00,card,700
2025-03-24 14:19:00+00:00,cash,VOID
2025-03-24 14:19:00+00:00,card,10.8
2025-03-24 14:20:00+00:00,cash,7
2025-03-24 14:21:00+00:00,card,7
2025-03-24 14:21:00+00:00,card,8.2
2025-03-24 14:21:00+00:00,cash,7
2025-03-24 14:21:00+00:00,cash,
2025-03-24 14:21:00+00:00,cash,7
2025-03-24 14:21:00+00:00,cash,7
2025-03-24 14:21:00+00:00,cash,10.3
2025-03-24 14:22:00+00:00,card,9.1
2025-03-24 14:22:00+00:00,card,7
2025-03-24 14:23:00+00:00,cash,700
2025-03-24 14:24:00+00:00,card,7
2025-03-24 14:25:00+00:00,card,10.7
2025-03-24 14:25:00+00:00,card,840.0
2025-03-24 14:26:00+00:00,cash,7
2025-03-24 14:26:00+00:00,card,7
2025-03-24 14:27:00+00:00,card,7
2025-03-24 14:28:00+00:00,cash,9.7
2025-03-24 14:28:00+00:00,card,7
2025-03-24 14:28:00+00:00,cash,7
2025-03-24 14:28:00+00:00,cash,8.2
2025-03-24 14:29:00+00:00,card,-9.1
2025-03-24 14:29:00+00:00,card,7
2025-03-24 14:29:00+00:00,card,700
2025-03-24 14:30:00+00:00,cash,7
2025-03-24 14:30:00+00:00,cash,7
2025-03-24 14:31:00+00:00,card,-8.8
2025-03-24 14:31:00+00:00,cash,7
2025-03-24 14:31:00+00:00,cash,7
2025-03-24 14:32:00+00:00,card,9.0
2025-03-24 14:33:00+00:00,card,7
2025-03-24 14:34:00+00:00,card,700
2025-03-24 14:34:00+00:00,card,0
2025-03-24 14:35:00+00:00,card,9.6
2025-03-24 14:36:00+00:00,card,-7
2025-03-24 14:37:00+00:00,card,7
2025-03-24 14:37:00+00:00,cash,10.9
2025-03-24 14:38:00+00:00,cash,7
2025-03-24 14:39:00+00:00,card,-8.4
2025-03-24 14:40:00+00:00,cash,8.6
2025-03-24 14:41:00+00:00,cash,10.6
2025-03-24 14:41:00+00:00,cash,7
2025-03-24 14:41:00+00:00,cash,
2025-03-24 14:41:00+00:00,cash,10.7
2025-03-24 14:42:00+00:00,card,-7
2025-03-24 14:42:00+00:00,card,10.7
2025-03-24 14:42:00+00:00,card,11.0
2025-03-24 14:43:00+00:00,cash,0.00
2025-03-24 14:44:00+00:00,cash,-7
2025-03-24 14:44:00+00:00,card,10.6
2025-03-24 14:45:00+00:00,card,7
2025-03-24 14:46:00+00:00,card,7
2025-03-24 14:47:00+00:00,cash,7
2025-03-24 14:47:00+00:00,card,700
2025-03-24 14:47:00+00:00,cash,9.2
2025-03-24 14:47:00+00:00,card,7
2025-03-24 14:47:00+00:00,cash,7
2025-03-24 14:48:00+00:00,card,-7
2025-03-24 14:48:00+00:00,cash,7
2025-03-24 14:49:00+00:00,cash,7
2025-03-24 14:50:00+00:00,cash,ERR
2025-03-24 14:51:00+00:00,card,7
2025-03-24 14:52:00+00:00,cash,7
2025-03-24 14:53:00+00:00,cash,7
2025-03-24 14:53:00+00:00,card,7
2025-03-24 14:54:00+00:00,card,7
2025-03-24 14:54:00+00:00,cash,9.4
2025-03-24 14:55:00+00:00,card,
2025-03-24 14:56:00+00:00,card,7
2025-03-24 14:57:00+00:00,card,7
2025-03-24 14:57:00+00:00,cash,7
2025-03-24 14:57:00+00:00,card,7
2025-03-24 14:58:00+00:00,cash,10.3
2025-03-24 14:59:00+00:00,card,7
