timestamp,type,total
2025-03-24 13:16:00+00:00,cash,4.99
2025-03-24 13:18:00+00:00,cash,6.99
2025-03-24 13:19:00+00:00,cash,5.99
2025-03-24 13:19:00+00:00,cash,4.99
2025-03-24 13:20:00+00:00,cash,
2025-03-24 13:21:00+00:00,cash,5.99
2025-03-24 13:21:00+00:00,cash,4.99
2025-03-24 13:22:00+00:00,cash,5.99
2025-03-24 13:24:00+00:00,cash,5.99
2025-03-24 13:25:00+00:00,cash,4.99
2025-03-24 13:25:00+00:00,cash,4.99
2025-03-24 13:27:00+00:00,cash,5.99
2025-03-24 13:27:00+00:00,cash,4.99
2025-03-24 13:27:00+00:00,cash,5.99
2025-03-24 13:28:00+00:00,cash,5.99
2025-03-24 13:29:00+00:00,cash,4.99
2025-03-24 13:29:00+00:00,cash,5.99
2025-03-24 13:29:00+00:00,cash,VOID
2025-03-24 13:31:00+00:00,cash,6.99
2025-03-24 13:33:00+00:00,cash,4.99
2025-03-24 13:33:00+00:00,cash,4.99
2025-03-24 13:33:00+00:00,cash,4.99
2025-03-24 13:34:00+00:00,cash,4.99
2025-03-24 13:35:00+00:00,cash,5.99
2025-03-24 13:35:00+00:00,cash,5.99
2025-03-24 13:35:00+00:00,cash,4.99
2025-03-24 13:35:00+00:00,cash,6.99
2025-03-24 13:36:00+00:00,cash,4.99
2025-03-24 13:36:00+00:00,cash,5.99
2025-03-24 13:38:00+00:00,cash,6.99
2025-03-24 13:39:00+00:00,cash,5.99
2025-03-24 13:40:00+00:00,cash,5.99
2025-03-24 13:40:00+00:00,cash,4.99
2025-03-24 13:41:00+00:00,cash,5.99
2025-03-24 13:42:00+00:00,cash,5.99
2025-03-24 13:43:00+00:00,cash,-6.99
2025-03-24 13:44:00+00:00,cash,4.99
2025-03-24 13:44:00+00:00,cash,
2025-03-24 13:44:00+00:00,cash,5.99
2025-03-24 13:44:00+00:00,cash,4.99
2025-03-24 13:44:00+00:00,cash,5.99
2025-03-24 13:45:00+00:00,cash,5.99
2025-03-24 13:46:00+00:00,cash,
2025-03-24 13:47:00+00:00,cash,4.99
2025-03-24 13:48:00+00:00,cash,5.99
2025-03-24 13:49:00+00:00,cash,5.99
2025-03-24 13:50:00+00:00,cash,4.99
2025-03-24 13:51:00+00:00,cash,NULL
2025-03-24 13:52:00+00:00,cash,4.99
2025-03-24 13:52:00+00:00,cash,5.99
2025-03-24 13:53:00+00:00,cash,4.99
2025-03-24 13:54:00+00:00,cash,5.99
2025-03-24 13:55:00+00:00,cash,699.0
2025-03-24 13:55:00+00:00,cash,5.99
2025-03-24 13:55:00+00:00,cash,5.99
2025-03-24 13:56:00+00:00,cash,6.99
2025-03-24 13:56:00+00:00,cash,5.99
2025-03-24 13:56:00+00:00,cash,599.0
2025-03-24 13:57:00+00:00,cash,5.99
2025-03-24 13:57:00+00:00,cash,5.99
2025-03-24 13:57:00+00:00,cash,-6.99
2025-03-24 13:57:00+00:00,cash,4.99
2025-03-24 13:58:00+00:00,cash,5.99
2025-03-24 13:58:00+00:00,cash,VOID
2025-03-24 13:59:00+00:00,cash,4.99
2025-03-24 14:01:00+00:00,cash,-4.99
2025-03-24 14:03:00+00:00,cash,4.99
2025-03-24 14:04:00+00:00,cash,599.0
2025-03-24 14:06:00+00:00,cash,6.99
2025-03-24 14:07:00+00:00,cash,4.99
2025-03-24 14:09:00+00:00,cash,5.99
2025-03-24 14:11:00+00:00,cash,4.99
2025-03-24 14:18:00+00:00,cash,5.99
2025-03-24 14:22:00+00:00,cash,5.99
2025-03-24 14:23:00+00:00,cash,5.99
2025-03-24 14:24:00+00:00,cash,4.99
2025-03-24 14:27:00+00:00,cash,4.99
2025-03-24 14:30:00+00:00,cash,599.0
2025-03-24 14:34:00+00:00,cash,0.00
2025-03-24 14:36:00+00:00,cash,699.0
2025-03-24 14:37:00+00:00,cash,5.99
2025-03-24 14:39:00+00:00,cash,5.99
2025-03-24 14:40:00+00:00,cash,
2025-03-24 14:42:00+00:00,cash,5.99
2025-03-24 14:43:00+00:00,cash,4.99
2025-03-24 14:45:00+00:00,cash,0
2025-03-24 14:50:00+00:00,cash,6.99
2025-03-24 14:53:00+00:00,cash,4.99
2025-03-24 14:54:00+00:00,cash,6.99
2025-03-24 14:55:00+00:00,cash,5.99
2025-03-24 14:58:00+00:00,cash,5.99
