timestamp,type,total
2025-03-24 14:15:00+00:00,card,5
2025-03-24 14:15:00+00:00,card,5
2025-03-24 14:15:00+00:00,card,5
2025-03-24 14:16:00+00:00,card,5
2025-03-24 14:16:00+00:00,card,5
2025-03-24 14:16:00+00:00,card,5
2025-03-24 14:17:00+00:00,cash,5
2025-03-24 14:17:00+00:00,cash,-5
2025-03-24 14:18:00+00:00,cash,5
2025-03-24 14:18:00+00:00,cash,0
2025-03-24 14:19:00+00:00,cash,5
2025-03-24 14:20:00+00:00,card,5
2025-03-24 14:21:00+00:00,cash,5
2025-03-24 14:21:00+00:00,card,-5
2025-03-24 14:22:00+00:00,card,5
2025-03-24 14:23:00+00:00,cash,5
2025-03-24 14:24:00+00:00,cash,5
2025-03-24 14:24:00+00:00,cash,5
2025-03-24 14:24:00+00:00,cash,5
2025-03-24 14:24:00+00:00,cash,
2025-03-24 14:25:00+00:00,cash,5
2025-03-24 14:25:00+00:00,card,-5
2025-03-24 14:26:00+00:00,card,5
2025-03-24 14:27:00+00:00,card,990.0
2025-03-24 14:28:00+00:00,card,5
2025-03-24 14:29:00+00:00,card,10.9
2025-03-24 14:30:00+00:00,card,5
2025-03-24 14:30:00+00:00,cash,5
2025-03-24 14:31:00+00:00,card,5
2025-03-24 14:32:00+00:00,cash,5
2025-03-24 14:33:00+00:00,cash,5
2025-03-24 14:33:00+00:00,card,5
2025-03-24 14:33:00+00:00,card,5
2025-03-24 14:34:00+00:00,cash,5
2025-03-24 14:34:00+00:00,cash,9.4
2025-03-24 14:34:00+00:00,cash,5
2025-03-24 14:35:00+00:00,cash,5
2025-03-24 14:35:00+00:00,card,5
2025-03-24 14:35:00+00:00,cash,5
2025-03-24 14:35:00+00:00,card,5
2025-03-24 14:36:00+00:00,cash,5
2025-03-24 14:37:00+00:00,cash,5
2025-03-24 14:38:00+00:00,card,5
2025-03-24 14:39:00+00:00,cash,5
2025-03-24 14:39:00+00:00,cash,5
2025-03-24 14:39:00+00:00,cash,5
2025-03-24 14:39:00+00:00,card,5
2025-03-24 14:39:00+00:00,card,5
2025-03-24 14:40:00+00:00,cash,-5
2025-03-24 14:41:00+00:00,card,5
2025-03-24 14:41:00+00:00,cash,9.9
2025-03-24 14:41:00+00:00,cash,5
2025-03-24 14:42:00+00:00,cash,5
2025-03-24 14:43:00+00:00,card,5
2025-03-24 14:44:00+00:00,card,5
2025-03-24 14:45:00+00:00,card,5
2025-03-24 14:45:00+00:00,cash,5
2025-03-24 14:45:00+00:00,cash,5
2025-03-24 14:46:00+00:00,cash,5
2025-03-24 14:46:00+00:00,card,5
2025-03-24 14:46:00+00:00,card,5
2025-03-24 14:46:00+00:00,card,5
2025-03-24 14:47:00+00:00,card,500
2025-03-24 14:48:00+00:00,cash,5
2025-03-24 14:49:00+00:00,cash,5
2025-03-24 14:50:00+00:00,cash,5
2025-03-24 14:51:00+00:00,card,5
2025-03-24 14:52:00+00:00,cash,5
2025-03-24 14:53:00+00:00,cash,5
2025-03-24 14:53:00+00:00,cash,9.0
2025-03-24 14:53:00+00:00,card,
2025-03-24 14:54:00+00:00,cash,NULL
2025-03-24 14:54:00+00:00,cash,5
2025-03-24 14:54:00+00:00,card,5
2025-03-24 14:54:00+00:00,cash,8.3
2025-03-24 14:55:00+00:00,cash,5
2025-03-24 14:56:00+00:00,cash,5
2025-03-24 14:57:00+00:00,card,5
2025-03-24 14:58:00+00:00,cash,5
2025-03-24 14:59:00+00:00,cash,5
