timestamp,type,total
2025-03-24 15:39:00+00:00,card,
2025-03-24 15:39:00+00:00,card,5
2025-03-24 15:40:00+00:00,card,-5
2025-03-24 15:40:00+00:00,cash,5
2025-03-24 15:41:00+00:00,cash,5
2025-03-24 15:41:00+00:00,cash,5
2025-03-24 15:42:00+00:00,cash,
2025-03-24 15:43:00+00:00,card,5
2025-03-24 15:43:00+00:00,card,5
2025-03-24 15:44:00+00:00,card,VOID
2025-03-24 15:44:00+00:00,card,5
2025-03-24 15:45:00+00:00,card,5
2025-03-24 15:45:00+00:00,card,5
2025-03-24 15:46:00+00:00,card,5
2025-03-24 15:46:00+00:00,cash,5
2025-03-24 15:46:00+00:00,cash,5
2025-03-24 15:46:00+00:00,cash,5
2025-03-24 15:46:00+00:00,card,10.6
2025-03-24 15:47:00+00:00,card,5
2025-03-24 15:48:00+00:00,card,5
2025-03-24 15:49:00+00:00,card,5
2025-03-24 15:49:00+00:00,card,5
2025-03-24 15:50:00+00:00,cash,-9.3
2025-03-24 15:51:00+00:00,cash,5
2025-03-24 15:51:00+00:00,card,5
2025-03-24 15:52:00+00:00,card,500
2025-03-24 15:53:00+00:00,card,5
2025-03-24 15:54:00+00:00,cash,5
2025-03-24 15:54:00+00:00,cash,5
2025-03-24 15:54:00+00:00,cash,500
2025-03-24 15:54:00+00:00,card,5
2025-03-24 15:55:00+00:00,card,blank
2025-03-24 15:56:00+00:00,cash,5
2025-03-24 15:56:00+00:00,cash,5
2025-03-24 15:56:00+00:00,card,5
2025-03-24 15:57:00+00:00,cash,5
2025-03-24 15:58:00+00:00,cash,5
2025-03-24 15:59:00+00:00,card,ERR
2025-03-24 15:59:00+00:00,card,5
2025-03-24 16:00:00+00:00,card,5
2025-03-24 16:02:00+00:00,cash,500
2025-03-24 16:06:00+00:00,card,5
2025-03-24 16:08:00+00:00,card,5
2025-03-24 16:11:00+00:00,card,500
2025-03-24 16:14:00+00:00,card,5
2025-03-24 16:17:00+00:00,card,5
2025-03-24 16:19:00+00:00,cash,5
2025-03-24 16:23:00+00:00,card,5
2025-03-24 16:26:00+00:00,card,500
2025-03-24 16:30:00+00:00,card,500
2025-03-24 16:33:00+00:00,card,5
2025-03-24 16:37:00+00:00,cash,8.6
2025-03-24 16:40:00+00:00,card,5
2025-03-24 16:42:00+00:00,card,5
2025-03-24 16:44:00+00:00,card,NULL
2025-03-24 16:48:00+00:00,card,5
2025-03-24 16:50:00+00:00,card,5
2025-03-24 16:53:00+00:00,cash,5
2025-03-24 16:55:00+00:00,card,5
2025-03-24 16:58:00+00:00,card,5
2025-03-24 17:00:00+00:00,card,5
2025-03-24 17:10:00+00:00,card,5
2025-03-24 17:21:00+00:00,cash,11.0
2025-03-24 17:27:00+00:00,card,5
2025-03-24 17:34:00+00:00,cash,500
2025-03-24 17:46:00+00:00,card,5
2025-03-24 17:54:00+00:00,card,NULL
